Distance,Upper bound,Lower bound,Y position,Should jump
1157.91748046875,607.9638671875,-192.0107421875,103.75600242614746,1
1156.917236328125,610.0299072265625,-189.94467163085938,101.69000053405762,0
1155.9169921875,614.3238525390625,-185.650634765625,97.3960018157959,1
1154.916748046875,601.8968505859375,-198.07757568359375,109.82299613952637,1
1153.91650390625,594.217041015625,-205.75730895996094,117.50299644470215,1
1152.916259765625,589.9838256835938,-209.99044799804688,121.73699760437012,0
1151.916015625,588.8535766601562,-211.12063598632812,122.86700248718262,1
1150.915771484375,588.103515625,-211.87063598632812,123.61700248718262,0
1149.91552734375,588.9014282226562,-211.07257080078125,122.81899833679199,0
1148.915283203125,590.8233032226562,-209.15066528320312,120.89700126647949,1
1147.9150390625,593.5610961914062,-206.4127960205078,118.16000175476074,0
1500.9998779296875,400.0,-399.99993896484375,311.699987411499,0
1499.9996337890625,400.00006103515625,-399.99981689453125,311.699987411499,0
1498.9993896484375,483.324462890625,-316.67535400390625,228.37599754333496,1
1497.999267578125,442.20062255859375,-357.7991027832031,269.5000057220459,0
1496.9990234375,442.557373046875,-357.4422607421875,269.1429958343506,1
1495.998779296875,444.1588134765625,-355.84075927734375,267.54100608825684,0
1494.99853515625,446.66400146484375,-353.33551025390625,265.03600120544434,0
1493.998291015625,448.17529296875,-351.82415771484375,263.5249996185303,0
1492.998291015625,449.82537841796875,-350.1739501953125,261.8750057220459,0
1491.998046875,451.5938720703125,-348.4053955078125,260.10700035095215,0
1490.997802734375,453.46319580078125,-346.5360107421875,258.23700523376465,1
1489.99755859375,455.41839599609375,-344.58074951171875,256.28200340270996,1
1488.997314453125,457.44683837890625,-342.55224609375,254.25400352478027,1
1487.9970703125,461.68145751953125,-338.3175048828125,250.0190029144287,0
1486.996826171875,463.8707275390625,-336.128173828125,247.82999229431152,0
1485.99658203125,468.359130859375,-331.63970947265625,243.3420009613037,0
1484.99658203125,472.9603271484375,-327.0384521484375,238.74100303649902,0
1483.996337890625,475.29327392578125,-324.7054443359375,236.40799522399902,1
1482.99609375,477.64349365234375,-322.3551025390625,234.05800437927246,1
1481.995849609375,480.00848388671875,-319.9900207519531,231.6929988861084,0
1480.995849609375,482.3861083984375,-317.61236572265625,229.3149929046631,1
1479.99560546875,484.7744140625,-315.2239990234375,226.92699241638184,0
1478.99560546875,487.171875,-312.8265075683594,224.52899742126465,0
1477.995361328125,489.57708740234375,-310.4211730957031,222.12399864196777,0
1476.9951171875,491.98895263671875,-308.0092468261719,219.7119960784912,1
1475.994873046875,494.40643310546875,-305.5916748046875,217.2950038909912,0
1474.99462890625,496.8287353515625,-303.1693115234375,214.8730068206787,1
1473.994384765625,499.25518798828125,-300.7427673339844,212.4460048675537,0
1472.994140625,504.117919921875,-295.8799133300781,207.58400535583496,1
1471.993896484375,486.47491455078125,-313.5229187011719,225.22699546813965,1
1470.993896484375,475.00811767578125,-324.9896545410156,236.69400596618652,0
1469.99365234375,468.02545166015625,-331.97222900390625,243.67600059509277,0
1468.993408203125,465.8173828125,-334.18017578125,245.8839931488037,1
1467.9931640625,463.36651611328125,-336.63104248046875,248.33499717712402,0
1466.992919921875,462.92962646484375,-337.06787109375,248.77199363708496,0
1465.992919921875,463.95489501953125,-336.04248046875,247.7469997406006,0
1464.99267578125,466.04180908203125,-333.95556640625,245.6599941253662,0
1463.992431640625,468.8994140625,-331.09783935546875,242.80299949645996,0
1462.9921875,472.31658935546875,-327.6805725097656,239.3859920501709,1
1461.9921875,476.1400146484375,-323.8570251464844,235.56200218200684,0
1460.991943359375,480.25848388671875,-319.738525390625,231.44400596618652,1
1459.99169921875,484.591064453125,-315.4058532714844,227.11099815368652,1
1458.991455078125,489.07916259765625,-310.9176940917969,222.6230068206787,0
1457.9912109375,493.6800537109375,-306.3166809082031,218.02199363708496,1
1456.9912109375,498.36297607421875,-301.63372802734375,213.34000205993652,0
1455.990966796875,503.1053466796875,-296.8912658691406,208.5970058441162,1
1454.99072265625,507.89093017578125,-292.1056213378906,203.81200218200684,1
1453.990478515625,512.7078857421875,-287.2886047363281,198.9950008392334,0
1452.990234375,517.547607421875,-282.44879150390625,194.15500450134277,0
1451.989990234375,522.4038696289062,-277.59246826171875,189.2990016937256,0
1450.98974609375,527.2721557617188,-272.7241516113281,184.43100547790527,0
1449.989501953125,529.709716796875,-270.2864685058594,181.9930019378662,1
1448.989501953125,534.5901489257812,-265.4059753417969,177.1129970550537,0
1447.9892578125,539.4759521484375,-260.5201110839844,172.22699546813965,0
1446.989013671875,544.3656005859375,-255.63037109375,167.33800315856934,1
1445.98876953125,526.7421264648438,-273.2537536621094,184.96100425720215,0
1444.988525390625,515.28955078125,-284.70623779296875,196.41400718688965,1
1443.988525390625,508.31719970703125,-291.6785583496094,203.3859920501709,1
1442.98828125,504.59759521484375,-295.3981018066406,207.10599327087402,0
1441.988037109375,503.23956298828125,-296.7560729980469,208.4639949798584,1
1440.98779296875,503.23638916015625,-296.7591552734375,208.4670009613037,1
1439.98779296875,504.26507568359375,-295.73040771484375,207.43900108337402,1
1438.987548828125,506.35443115234375,-293.6409606933594,205.3490047454834,1
1437.9873046875,509.21380615234375,-290.781494140625,202.4899959564209,0
1436.987060546875,512.63232421875,-287.3629455566406,199.0710048675537,1
1435.98681640625,516.4567260742188,-283.5384521484375,195.2469997406006,1
1434.98681640625,520.5758056640625,-279.41925048828125,191.12799644470215,1
1433.986572265625,524.908935546875,-275.0860900878906,186.7950038909912,1
1432.986328125,506.88128662109375,-293.1136779785156,204.8230037689209,1
1431.986083984375,495.13525390625,-304.8595886230469,216.56900596618652,1
1430.98583984375,487.94989013671875,-312.04486083984375,223.75400352478027,0
1429.985595703125,485.662353515625,-314.33233642578125,226.0419979095459,0
1428.9853515625,484.07568359375,-315.9189758300781,227.62900352478027,0
1427.985107421875,482.6053466796875,-317.38922119140625,229.0990047454834,1
1426.985107421875,482.88037109375,-317.1141357421875,228.82399559020996,1
1425.98486328125,483.51739501953125,-316.47705078125,228.18700218200684,0
1424.984619140625,485.5562744140625,-314.43804931640625,226.1480007171631,1
1423.984375,488.3790283203125,-311.6152648925781,223.3250026702881,1
1422.984130859375,491.77093505859375,-308.2232971191406,219.93399620056152,0
1421.984130859375,495.57598876953125,-304.4181213378906,216.12900352478027,0
1420.98388671875,499.68115234375,-300.3128967285156,212.02399253845215,1
1419.983642578125,504.0040283203125,-295.9899597167969,207.70099449157715,0
1418.9833984375,508.48504638671875,-291.5088806152344,203.22000694274902,0
1417.983154296875,513.0808715820312,-286.9129943847656,198.62399864196777,1
1416.98291015625,517.7600708007812,-282.2337341308594,193.9449977874756,0
1415.982666015625,522.499755859375,-277.4939270019531,189.20499229431152,1
1414.982421875,524.8869018554688,-275.106689453125,186.8179988861084,1
1413.982421875,515.1261596679688,-284.8673400878906,196.57900047302246,1
1412.982177734375,500.7564697265625,-299.2369689941406,210.94899559020996,1
1411.98193359375,491.666259765625,-308.3271484375,220.03900718688965,1
1410.981689453125,486.40899658203125,-313.5843200683594,225.29599571228027,0
1409.9814453125,483.9345703125,-316.0586242675781,227.7710018157959,0
1408.981201171875,483.48065185546875,-316.5125427246094,228.22499656677246,1
1407.98095703125,484.4935302734375,-315.4995422363281,227.2119960784912,0
1406.980712890625,486.5714111328125,-313.42156982421875,225.1339931488037,1
1405.980712890625,489.42254638671875,-310.5704040527344,222.28299522399902,0
1404.98046875,492.8349609375,-307.1578674316406,218.87099266052246,1
1403.980224609375,496.655029296875,-303.3377685546875,215.05100059509277,1
1402.97998046875,500.77093505859375,-299.2217712402344,210.93500328063965,1
1401.979736328125,505.10174560546875,-294.89093017578125,206.60399436950684,1
1400.979736328125,507.32861328125,-292.6639404296875,204.3770046234131,0
1399.9794921875,511.87652587890625,-288.1159973144531,199.82900047302246,0
1398.979248046875,516.5208740234375,-283.4715576171875,195.18500328063965,0
1397.97900390625,521.2352905273438,-278.7570495605469,190.4709987640381,1
1396.978759765625,503.48455810546875,-296.5076904296875,208.2220058441162,1
1395.978515625,491.9395751953125,-308.0526123046875,219.76700401306152,1
1394.978271484375,484.900146484375,-315.09197998046875,226.80600547790527,0
1393.97802734375,481.1318359375,-318.8602600097656,230.57399559020996,1
1392.97802734375,479.7384033203125,-320.2536315917969,231.96799278259277,1
1391.977783203125,480.06927490234375,-319.92266845703125,231.63699913024902,1
1390.9775390625,481.6519775390625,-318.3398742675781,230.0540065765381,1
1389.977294921875,482.80157470703125,-317.190185546875,228.90500450134277,0
1388.97705078125,484.14361572265625,-315.84808349609375,227.5629940032959,1
1387.976806640625,485.6495361328125,-314.3420715332031,226.05699729919434,1
1386.9765625,487.295166015625,-312.6963806152344,224.4119930267334,1
1385.976318359375,489.05975341796875,-310.9317321777344,222.64699363708496,1
1384.976318359375,470.36199951171875,-329.62939453125,241.34500694274902,0
1383.97607421875,458.1295166015625,-341.8617858886719,253.57700157165527,1
1382.975830078125,450.5909423828125,-349.4002685546875,261.116003036499,1
1381.9755859375,446.460205078125,-353.53094482421875,265.2469997406006,1
1380.975341796875,444.8037109375,-355.1873779296875,266.9030055999756,1
1379.975341796875,444.94354248046875,-355.0474853515625,266.7639980316162,0
1378.97509765625,446.3875732421875,-353.6033935546875,265.3199977874756,1
1377.974853515625,448.7784423828125,-351.2124328613281,262.9290065765381,1
1376.974609375,451.8567810058594,-348.134033203125,259.84999656677246,1
1375.974365234375,455.4342041015625,-344.5565185546875,256.2730007171631,1
1374.97412109375,459.3740234375,-340.61663818359375,252.33299827575684,0
1373.973876953125,461.4476318359375,-338.5429382324219,250.26000022888184,1
1372.9736328125,465.753662109375,-334.23681640625,245.95400047302246,0
1371.9736328125,470.22247314453125,-329.7679443359375,241.48500633239746,0
1370.973388671875,474.8094482421875,-325.1809387207031,236.8980007171631,1
1369.97314453125,456.96612548828125,-343.0241394042969,254.7419948577881,0
1368.972900390625,445.35394287109375,-354.63623046875,266.35399436950684,1
1367.97265625,438.2657470703125,-361.724365234375,273.44200706481934,1
1366.972412109375,434.4620361328125,-365.52801513671875,277.24599266052246,0
1365.97216796875,433.04296875,-366.947021484375,278.6649990081787,0
1364.971923828125,433.35516357421875,-366.634765625,278.3530025482178,1
1363.9716796875,434.92431640625,-365.0655212402344,276.78400230407715,1
1362.971435546875,437.40606689453125,-362.58367919921875,274.30199241638184,1
1361.97119140625,440.5504150390625,-359.43927001953125,271.157995223999,0
1360.970947265625,444.17572021484375,-355.81390380859375,267.53200340270996,0
1359.970703125,448.1502685546875,-351.8392639160156,263.55800437927246,1
1358.970458984375,452.37841796875,-347.61102294921875,259.3299922943115,0
1357.97021484375,456.7906494140625,-343.19873046875,254.91800498962402,0
1356.969970703125,461.3365478515625,-338.65277099609375,250.3719997406006,1
1355.9697265625,465.97943115234375,-334.00982666015625,245.72899436950684,1
1354.969482421875,470.69281005859375,-329.29638671875,241.0159969329834,0
1353.96923828125,473.06964111328125,-326.91943359375,238.6389980316162,1
1352.968994140625,475.4573974609375,-324.5316162109375,236.25099754333496,0
1351.96875,480.25909423828125,-319.7298889160156,231.4500026702881,0
1350.968505859375,485.08770751953125,-314.90118408203125,226.62099266052246,0
1349.96826171875,489.9359130859375,-310.05291748046875,221.7730007171631,0
1348.968017578125,494.79833984375,-305.1903991699219,216.91100120544434,1
1347.9677734375,477.155029296875,-322.8336181640625,234.5540065765381,0
1346.967529296875,465.68804931640625,-334.300537109375,246.0210018157959,1
1345.96728515625,458.7052001953125,-341.2832946777344,253.00400352478027,1
1344.967041015625,456.49713134765625,-343.4913330078125,255.2119960784912,1
1343.966796875,454.97808837890625,-345.01025390625,256.730993270874,1
1342.966552734375,453.6145324707031,-346.373779296875,258.095006942749,0
1341.96630859375,453.9670715332031,-346.02117919921875,257.7419948577881,0
1340.966064453125,455.5655517578125,-344.422607421875,256.1440029144287,0
1339.9658203125,458.06854248046875,-341.9195251464844,253.6409969329834,0
1338.965576171875,461.228271484375,-338.75970458984375,250.48099327087402,0
1337.96533203125,464.8648681640625,-335.12310791015625,246.84500694274902,1
1336.965087890625,468.8475341796875,-331.14031982421875,242.86200523376465,1
1335.96484375,473.08154296875,-326.9062194824219,238.62799644470215,1
1334.964599609375,477.498046875,-322.4895935058594,234.2119960784912,1
1333.96435546875,479.75860595703125,-320.22900390625,231.95099449157715,0
1332.964111328125,482.04718017578125,-317.9403991699219,229.66300010681152,0
1331.9638671875,486.69232177734375,-313.2951354980469,225.0179958343506,0
1330.963623046875,491.4073486328125,-308.580078125,220.30299949645996,1
1329.96337890625,496.173095703125,-303.81427001953125,215.5369930267334,1
1328.963134765625,478.45953369140625,-321.5277099609375,233.25099754333496,0
1327.962890625,466.94158935546875,-333.04559326171875,244.7690029144287,1
1326.962646484375,459.92181396484375,-340.0653076171875,251.78800010681152,0
1325.96240234375,456.167724609375,-343.81927490234375,255.5419979095459,1
1324.962158203125,454.78472900390625,-345.20220947265625,256.9260005950928,1
1323.9619140625,455.12310791015625,-344.86376953125,256.5869960784912,1
1322.961669921875,456.71124267578125,-343.27557373046875,254.99899864196777,1
1321.96142578125,459.206787109375,-340.7799377441406,252.50400352478027,0
1320.961181640625,462.361083984375,-337.62554931640625,249.3490047454834,0
1319.9609375,465.99371337890625,-333.99285888671875,245.7170009613037,0
1318.960693359375,469.9736328125,-330.01287841796875,241.73700523376465,1
1317.96044921875,474.20562744140625,-325.7808532714844,237.50499534606934,1
1316.960205078125,478.62060546875,-321.3657531738281,233.09000205993652,0
1315.9599609375,483.16851806640625,-316.81781005859375,228.5419979095459,0
1314.959716796875,487.8128662109375,-312.17333984375,223.8980007171631,0
1313.95947265625,492.52728271484375,-307.4588623046875,219.18399620056152,1
1312.9591064453125,497.2926025390625,-302.6934814453125,214.41800498962402,1
1311.9588623046875,502.0948486328125,-297.8911437988281,209.61600303649902,0
1310.9586181640625,506.9239501953125,-293.0619812011719,204.7869930267334,0
1309.9583740234375,511.77239990234375,-288.21343994140625,199.93900108337402,0
1308.9581298828125,516.635009765625,-283.35076904296875,195.07599449157715,1
1307.9578857421875,498.99188232421875,-300.9938049316406,212.7189998626709,0
1306.9576416015625,487.52496337890625,-312.4606018066406,224.1859951019287,0
1305.9573974609375,480.542236328125,-319.44329833984375,231.1689968109131,1
1304.9571533203125,476.81512451171875,-323.1703796386719,234.8960018157959,1
1303.9569091796875,475.45159912109375,-324.5338134765625,236.26000022888184,0
1302.9566650390625,475.80413818359375,-324.18121337890625,235.90700340270996,0
1301.9564208984375,477.402587890625,-322.5826416015625,234.30899620056152,1
1300.9561767578125,479.9056396484375,-320.07952880859375,231.80600547790527,1
1299.9559326171875,483.06536865234375,-316.91973876953125,228.6460018157959,0
1298.9556884765625,486.70196533203125,-313.2830810546875,225.01000022888184,0
1297.9554443359375,490.6846923828125,-309.30029296875,221.02699851989746,1
1296.9552001953125,494.918701171875,-305.066162109375,216.79300498962402,0
1295.9549560546875,499.33526611328125,-300.6495361328125,212.3770046234131,1
1294.9547119140625,503.88427734375,-296.1004638671875,207.82799339294434,0
1293.9544677734375,508.52947998046875,-291.4552307128906,203.18300437927246,0
1292.9542236328125,513.2445068359375,-286.7401428222656,198.46799278259277,1
1291.9539794921875,518.0101928710938,-281.9743347167969,193.70200157165527,0
1290.9537353515625,522.812744140625,-277.1717224121094,188.89999961853027,0
1289.9534912109375,527.6419677734375,-272.3424072265625,184.0699977874756,1
1288.9532470703125,532.4906616210938,-267.49365234375,179.2220058441162,1
1287.9530029296875,537.3534545898438,-262.63079833984375,174.35899925231934,0
1286.9527587890625,542.2263793945312,-257.75775146484375,169.48599815368652,1
1285.9525146484375,524.5907592773438,-275.3933410644531,187.1219997406006,1
1284.9522705078125,513.1293334960938,-286.8547058105469,198.58299827575684,0
1283.9520263671875,506.15057373046875,-293.8333740234375,205.56200218200684,0
1282.9517822265625,502.42633056640625,-297.5575256347656,209.28600120544434,0
1281.9515380859375,501.06488037109375,-298.91888427734375,210.6480007171631,1
1280.9512939453125,501.41900634765625,-298.5647277832031,210.2939968109131,1
1279.9510498046875,503.0185546875,-296.965087890625,208.69400596618652,0
1278.9508056640625,505.52239990234375,-294.4612121582031,206.1909999847412,1
1277.9505615234375,508.6827392578125,-291.30078125,203.03000450134277,0
1276.9503173828125,512.3196411132812,-287.66375732421875,199.3929958343506,1
1275.9500732421875,516.3026733398438,-283.6806640625,195.41100120544434,0
1274.9498291015625,520.5369262695312,-279.44635009765625,191.17600059509277,0
1273.9495849609375,524.95361328125,-275.0295715332031,186.76000022888184,1
1272.9493408203125,529.5027465820312,-270.4803466796875,182.21100425720215,0
1271.9490966796875,534.1480102539062,-265.8349914550781,177.5649929046631,1
1270.9488525390625,536.4982299804688,-263.4847412109375,175.21500205993652,1
1269.9486083984375,538.8631591796875,-261.1197204589844,172.84999656677246,0
1268.9483642578125,543.62890625,-256.3539123535156,168.08499717712402,0
1267.9481201171875,548.4314575195312,-251.55130004882812,163.28200340270996,0
1266.9478759765625,553.2607421875,-246.721923828125,158.45299339294434,1
1265.9476318359375,558.1094360351562,-241.8731689453125,153.60399436950684,0
1264.9473876953125,562.97216796875,-237.0103759765625,148.74200248718262,0
1263.9471435546875,567.8451538085938,-232.13729858398438,143.8690013885498,0
1262.9468994140625,572.7255859375,-227.25680541992188,138.9879970550537,0
1261.9466552734375,577.611328125,-222.3709716796875,134.10300254821777,0
1260.9464111328125,582.5010375976562,-217.48121643066406,129.21300315856934,1
1259.9461669921875,564.8775634765625,-235.10458374023438,146.8369960784912,1
1258.9459228515625,553.4249267578125,-246.55709838867188,158.28900718688965,0
1257.9456787109375,546.4525756835938,-253.5294189453125,165.26199913024902,1
1256.9454345703125,542.7329711914062,-257.24896240234375,168.98099327087402,0
1255.9451904296875,541.3749389648438,-258.6069641113281,170.3389949798584,0
1254.9449462890625,541.7314453125,-258.2503967285156,169.9829921722412,0
1253.9447021484375,543.332763671875,-256.64892578125,168.38199424743652,0
1252.9444580078125,545.837890625,-254.14373779296875,165.8770046234131,1
1251.9442138671875,548.9991455078125,-250.98239135742188,162.71500205993652,0
1250.9439697265625,552.6368408203125,-247.34466552734375,159.07799339294434,1
1249.9437255859375,556.620361328125,-243.36105346679688,155.0939998626709,1
1248.9434814453125,560.85498046875,-239.12631225585938,150.85999870300293,1
1247.9432373046875,565.27197265625,-234.70932006835938,146.4429988861084,1
1246.9429931640625,569.8212280273438,-230.15994262695312,141.8940029144287,0
1245.9427490234375,574.4666748046875,-225.51446533203125,137.24799919128418,1
1244.9425048828125,579.1818237304688,-220.7991943359375,132.53300285339355,0
1243.942138671875,581.5594482421875,-218.42153930664062,130.15599632263184,0
1242.9417724609375,586.3450927734375,-213.63580322265625,125.3700008392334,0
1241.94140625,591.162109375,-208.8187255859375,120.55299949645996,1
1240.9410400390625,596.0018920898438,-203.9788818359375,115.71300315856934,1
1239.940673828125,578.3421630859375,-221.63853454589844,133.37299919128418,1
1238.9403076171875,566.86328125,-233.11734008789062,144.85200309753418,1
1237.93994140625,559.8717651367188,-240.1087646484375,151.8439998626709,0
1236.9395751953125,556.1383056640625,-243.84219360351562,155.57700157165527,0
1235.939208984375,554.7702026367188,-245.210205078125,156.9449977874756,1
1234.9388427734375,555.119384765625,-244.86090087890625,156.5959987640381,1
1233.9384765625,556.7154541015625,-243.26480102539062,155.0000057220459,0
1232.9381103515625,559.2167358398438,-240.76345825195312,152.49899864196777,1
1231.937744140625,562.3751831054688,-237.60491943359375,149.34100151062012,1
1230.9373779296875,566.0108032226562,-233.96923828125,145.70499992370605,0
1229.93701171875,569.9928588867188,-229.98709106445312,141.72299766540527,0
1228.9366455078125,574.2263793945312,-225.75344848632812,137.4899959564209,0
1227.936279296875,578.642578125,-221.33721923828125,133.07299613952637,1
1226.9359130859375,583.1913452148438,-216.78842163085938,128.52499961853027,1
1225.935546875,587.8363037109375,-212.14332580566406,123.88000297546387,1
1224.9351806640625,592.5512084960938,-207.4283447265625,119.16499900817871,0
1223.934814453125,597.3168334960938,-202.66268920898438,114.39900016784668,0
1222.9344482421875,602.1192626953125,-197.86016845703125,109.59699821472168,0
1221.93408203125,606.948486328125,-193.0308837890625,104.76799583435059,0
1220.9337158203125,611.7970581054688,-188.18218994140625,99.91899681091309,0
1219.933349609375,616.6597290039062,-183.31944274902344,95.05699729919434,1
1218.9329833984375,599.0166625976562,-200.96246337890625,112.70000267028809,1
1217.9326171875,587.5498657226562,-212.42922973632812,124.1669979095459,1
1216.9322509765625,580.567138671875,-219.411865234375,131.14900016784668,1
1215.931884765625,576.8400268554688,-223.13888549804688,134.87699699401855,1
1214.9315185546875,575.4765625,-224.50228881835938,136.2399959564209,1
1213.93115234375,575.8291015625,-224.149658203125,135.88799858093262,1
1212.930908203125,577.4276123046875,-222.55111694335938,134.28899955749512,0
1211.9306640625,579.9306030273438,-220.04800415039062,131.78600120544434,1
1210.930419921875,583.0903930664062,-216.88815307617188,128.62699699401855,0
1209.93017578125,584.8582153320312,-215.1202392578125,126.85899925231934,0
1208.929931640625,586.7269897460938,-213.25140380859375,124.9899959564209,1
1207.9296875,590.709716796875,-209.26861572265625,121.00700187683105,0
1206.929443359375,594.9437866210938,-205.0345001220703,116.77300071716309,1
1205.92919921875,599.3602905273438,-200.61788940429688,112.35700035095215,0
1204.928955078125,603.9093017578125,-196.06878662109375,107.80799674987793,1
1203.9287109375,586.0384521484375,-213.9395751953125,125.67899894714355,1
1202.928466796875,574.4063110351562,-225.57168579101562,137.31100273132324,1
1201.92822265625,567.3035888671875,-232.67431640625,144.41399955749512,1
1200.927978515625,563.4892578125,-236.488525390625,148.22800254821777,1
1199.927734375,562.0625,-237.91522216796875,149.65499687194824,1
1198.927490234375,562.369140625,-237.60855102539062,149.34899711608887,0
1197.92724609375,563.9342651367188,-236.0433349609375,147.78400230407715,0
1196.927001953125,566.4130859375,-233.56442260742188,145.30499839782715,1
1195.9267578125,569.5552368164062,-230.42218017578125,142.16300010681152,1
1194.926513671875,573.1790161132812,-226.79832458496094,138.53899955749512,1
1193.92626953125,577.1524658203125,-222.82481384277344,134.5659999847412,1
1192.926025390625,581.3798217773438,-218.597412109375,130.33800315856934,1
1191.92578125,563.2754516601562,-236.70169067382812,148.4429988861084,0
1190.925537109375,551.4736938476562,-248.50332641601562,160.24399375915527,1
1189.92529296875,544.2478637695312,-255.72915649414062,167.47000694274902,0
1188.925048828125,540.3441772460938,-259.63275146484375,171.37399864196777,1
1187.9248046875,538.8526000976562,-261.124267578125,172.86600303649902,1
1186.924560546875,539.1121215820312,-260.8646545410156,172.60599327087402,1
1185.92431640625,540.64306640625,-259.3336486816406,171.0750026702881,1
1184.924072265625,543.0970458984375,-256.8796081542969,168.6219997406006,0
1183.923828125,546.22119140625,-253.75537109375,165.4969997406006,1
1182.923583984375,549.8319091796875,-250.14456176757812,161.88699913024902,1
1181.92333984375,553.7958374023438,-246.1805419921875,157.92299461364746,1
1180.923095703125,558.0162353515625,-241.9600830078125,153.70299339294434,0
1179.9228515625,562.4228515625,-237.55340576171875,149.2960033416748,0
1178.922607421875,566.9646606445312,-233.01150512695312,144.75399589538574,1
1177.92236328125,571.6046752929688,-228.3714599609375,140.1139965057373,0
1176.922119140625,576.3158569335938,-223.66012573242188,135.40299797058105,1
1175.921875,558.5628051757812,-241.41311645507812,153.15599632263184,1
1174.921630859375,547.0161743164062,-252.959716796875,164.70299339294434,0
1173.92138671875,539.9755249023438,-260.00030517578125,171.74399375915527,0
1172.921142578125,536.206298828125,-263.7694091796875,175.51300621032715,0
1171.9208984375,534.812255859375,-265.16339111328125,176.90700340270996,0
1170.920654296875,535.1427001953125,-264.8329162597656,176.57700157165527,0
1169.92041015625,536.7250366210938,-263.25048828125,174.99399375915527,1
1168.920166015625,539.2163696289062,-260.75909423828125,172.50299644470215,0
1167.919921875,542.3676147460938,-257.60772705078125,169.35199546813965,0
1166.919677734375,545.998046875,-253.97723388671875,165.7220058441162,1
1165.91943359375,549.976318359375,-249.99893188476562,161.7430019378662,1
1164.919189453125,554.2070922851562,-245.76806640625,157.51300621032715,1
1163.9189453125,558.6212768554688,-241.35379028320312,153.09799766540527,0
1162.918701171875,563.1685791015625,-236.80642700195312,148.55100059509277,0
1161.91845703125,567.8125,-232.16241455078125,143.90700340270996,1
1160.918212890625,573.7136840820312,-226.2611541748047,138.00600242614746,1
1159.91796875,578.4891357421875,-221.48565673828125,133.23100090026855,0
1158.917724609375,583.2987060546875,-216.67599487304688,128.4210033416748,1
1157.91748046875,588.133056640625,-211.841552734375,123.58699607849121,1
1156.917236328125,592.9854125976562,-206.9891357421875,118.73499870300293,0
1155.9169921875,597.850830078125,-202.12364196777344,113.8690013885498,1
1154.916748046875,580.2097778320312,-219.76467895507812,131.51099967956543,0
1153.91650390625,568.744384765625,-231.22994995117188,142.97599601745605,1
1152.916259765625,561.7627563476562,-238.21151733398438,149.95799827575684,0
1151.916015625,558.036376953125,-241.93780517578125,153.68399620056152,0
1150.915771484375,556.6734008789062,-243.30068969726562,155.0470027923584,0
1149.91552734375,557.0264282226562,-242.9476318359375,154.69400596618652,0
1148.915283203125,558.6251831054688,-241.34878540039062,153.09500694274902,0
1147.9150390625,561.12841796875,-238.845458984375,150.5920009613037,0
1146.914794921875,564.288330078125,-235.68548583984375,147.43199729919434,1
1145.91455078125,567.9249877929688,-232.04876708984375,143.7960033416748,1
1144.914306640625,571.9077758789062,-228.06588745117188,139.81300163269043,0
1143.9140625,576.1419067382812,-223.83169555664062,135.57900047302246,0
1142.913818359375,580.5584716796875,-219.4150390625,131.16300010681152,0
1141.91357421875,585.1074829101562,-214.86598205566406,126.6139965057373,0
1140.913330078125,589.752685546875,-210.22071838378906,121.9680004119873,0
1139.9130859375,594.4677124023438,-205.50558471679688,117.25299644470215,0
1138.912841796875,599.2334594726562,-200.73977661132812,112.48799705505371,0
1137.91259765625,604.0360107421875,-195.93716430664062,107.68500328063965,0
1136.912353515625,608.865234375,-191.10784912109375,102.85600090026855,0
1135.912109375,613.7138671875,-186.2591094970703,98.00800132751465,0
1134.911865234375,618.57666015625,-181.39627075195312,93.1450023651123,0
1133.91162109375,623.4495849609375,-176.52325439453125,88.27200126647949,1
1132.911376953125,628.3300170898438,-171.64279174804688,83.39200019836426,0
1131.9111328125,633.2157592773438,-166.7569580078125,78.5059986114502,1
1130.910888671875,638.10546875,-161.86720275878906,73.61599922180176,1
1129.91064453125,642.9979858398438,-156.97457885742188,68.72400093078613,0
1128.910400390625,647.892578125,-152.07989501953125,63.82900047302246,1
1127.91015625,652.7886962890625,-147.18374633789062,58.933000564575195,0
1126.909912109375,657.6858520507812,-142.2864990234375,54.0359992980957,0
1125.90966796875,662.5838012695312,-137.38844299316406,49.13800048828125,1
1124.909423828125,667.4823608398438,-132.48980712890625,44.239999771118164,0
1123.9091796875,672.38134765625,-127.59078979492188,39.340999603271484,0
1122.908935546875,677.2805786132812,-122.69146728515625,34.441999435424805,1
1121.90869140625,682.1800537109375,-117.79190063476562,29.54199981689453,1
1120.908447265625,664.5636596679688,-135.40821838378906,47.159000396728516,0
1119.908203125,653.1162109375,-146.8555908203125,58.606000900268555,1
1118.907958984375,646.1475830078125,-153.82415771484375,65.57499885559082,1
1117.90771484375,642.4306640625,-157.54100036621094,69.2919979095459,1
1116.907470703125,641.0745849609375,-158.89700317382812,70.64800071716309,1
1115.9072265625,641.4325561523438,-158.53897094726562,70.28999900817871,1
1114.906982421875,643.0349731445312,-156.93649291992188,68.68799781799316,0
1113.90673828125,645.5408325195312,-154.43057250976562,66.1820011138916,1
1112.906494140625,648.70263671875,-151.26869201660156,63.01999855041504,0
1111.90625,652.3406372070312,-147.63058471679688,59.38199806213379,1
1110.906005859375,656.324462890625,-143.6466827392578,55.39799880981445,0
1109.90576171875,660.5592651367188,-139.4117889404297,51.16399955749512,1
